Restaurant,Location,Cuisines,URL,Total_Items,Prices_List,Min_Price,Max_Price,Avg_Price
Candy Rush,"inDokki - Oman Square,Egypt","Desserts, Beverages, Coffee",https://www.talabat.com/egypt/restaurant/788686/candy-rush-dokki--oman-square?aid=7766,50,"[200.0, 250.0, 350.0, 270.0, 200.0, 285.0, 200.0, 200.0, 250.0, 250.0, 250.0, 350.0, 250.0, 40.0, 40.0, 40.0, 45.0, 170.0, 300.0, 250.0, 250.0, 275.0, 285.0, 280.0, 280.0, 280.0, 280.0, 1.0, 800.0, 450.0, 600.0, 600.0]",1.0,800.0,267.84375
Mo'men,"inAl Manial,Egypt","Sandwiches, Fish & Seafood, Burgers, Chicken",https://www.talabat.com/egypt/restaurant/502351/momen--al-manial?aid=7766,115,"[406.0, 430.0, 250.0, 40.0, 406.0, 980.0, 430.0, 250.0, 240.0, 333.0, 331.0, 339.0, 392.0, 500.0, 639.0, 531.0, 746.0, 800.0, 923.0, 406.0, 376.5, 427.5, 240.0, 980.0, 430.0, 250.0, 240.0, 333.0, 331.0, 339.0, 392.0, 500.0, 639.0, 531.0, 746.0, 800.0, 923.0, 451.0, 257.0, 257.0, 257.0, 182.0, 182.0, 194.0, 308.0, 63.0, 68.0, 302.0, 268.0, 250.0, 307.0, 250.0, 228.0, 57.0, 17.0, 17.0, 46.0, 137.0, 63.0, 86.0, 86.0, 74.0, 74.0, 80.0, 60.5, 17.0, 17.0, 17.0, 17.0, 19.0, 23.0, 17.0, 40.0, 63.0, 154.0, 97.0, 103.0, 131.0, 80.0, 74.0, 29.0, 33.0, 33.0, 33.0, 33.0, 52.0, 27.0, 13.0]",13.0,980.0,268.10795454545456
Pizza Master,"inDowntown - Magales El Sha'ab,Egypt","Pizza, Fast Food, Pasta, Pizza",https://www.talabat.com/egypt/restaurant/518625/pizza-master-downtown--magales-el-shaab?aid=7766,65,"[800.0, 700.0, 1100.0, 280.0, 900.0, 280.0, 700.0, 900.0, 800.0, 1100.0, 280.0, 700.0, 900.0, 800.0, 1100.0, 100.0, 210.0, 55.0, 110.0, 75.0, 35.0, 50.0]",35.0,1100.0,544.3181818181819
KFC,"inAl Manial,Egypt","Fried chicken, Sandwiches, Fast Food, Chicken",https://www.talabat.com/egypt/restaurant/658817/kfc-manial-kfc--tmp?aid=7766,117,"[65.0, 109.0, 40.0, 630.0, 299.0, 240.0, 288.0, 288.0, 375.0, 375.0, 299.0, 430.0, 630.0, 334.0, 240.0, 340.0, 510.0, 340.0, 255.0, 189.0, 210.0, 200.0, 240.0, 360.0, 446.0, 445.0, 535.0, 189.0, 255.0, 210.0, 180.0, 180.0, 288.0, 260.0, 288.0, 260.0, 375.0, 375.0, 299.0, 430.0, 630.0, 334.0, 240.0, 340.0, 510.0, 340.0, 255.0, 189.0, 210.0, 200.0, 240.0, 360.0, 294.0, 446.0, 445.0, 535.0, 399.0, 205.0, 350.0, 189.0, 695.0, 920.0, 545.0, 770.0, 725.0, 840.0, 950.0, 1055.0, 810.0, 660.0, 1025.0, 875.0, 629.0, 685.0, 255.0, 325.0, 149.0, 210.0, 215.0, 245.0, 250.0, 255.0, 285.0, 255.0, 155.0, 170.0, 155.0, 110.0, 110.0, 110.0, 205.0, 210.0, 210.0, 125.0, 125.0, 65.0, 40.0, 30.0, 60.0, 3.0, 90.0, 130.0, 110.0, 180.0, 109.0, 90.0, 90.0, 125.0, 65.0, 40.0, 7.0, 84.0, 84.0, 35.0, 35.0, 35.0, 34.0]",3.0,1055.0,306.54700854700855
Pizza W 7alawani Al Salam Masr Al Kadema,"inMisr El Kadema,Egypt","Pizza, Arabic sweets",https://www.talabat.com/egypt/restaurant/632410/pizza-w-7alawani-al-salam-masr-al-kadema-misr-el-kadema?aid=7766,184,"[150.0, 165.0, 150.0, 130.0, 160.0, 160.0, 180.0, 200.0, 220.0, 60.0, 70.0, 60.0, 60.0, 25.0, 35.0, 45.0, 70.0, 60.0, 70.0, 70.0, 60.0]",25.0,220.0,104.76190476190476
GAD,"inDowntown - El Sayeda Zeinab,Egypt","Sandwiches, Breakfast, Pies",https://www.talabat.com/egypt/restaurant/714356/gad-el-sayeda-zeinab?aid=7766,155,"[17.0, 17.0, 45.0, 20.0, 23.0, 22.0, 13.0, 55.0, 55.0, 55.0, 45.0, 45.0, 55.0, 60.0, 60.0, 70.0, 70.0, 60.0, 60.0, 80.0, 110.0, 70.0, 95.0, 80.0, 15.0, 10.0, 11.0, 28.0, 28.0, 5.0, 17.0, 19.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0, 23.0, 35.0, 35.0, 35.0, 45.0, 17.0, 20.0, 20.0, 25.0, 33.0, 35.0, 35.0, 35.0, 39.0, 45.0, 65.0, 78.0, 29.0, 28.0, 28.0, 28.0, 29.0, 29.0, 29.0, 35.0, 35.0, 35.0, 45.0, 45.0, 45.0, 60.0, 70.0, 60.0, 70.0, 45.0, 70.0, 80.0, 115.0, 135.0, 135.0, 150.0, 70.0, 80.0, 115.0, 135.0, 135.0, 150.0, 145.0, 155.0, 165.0, 150.0, 195.0, 220.0, 325.0, 325.0, 325.0, 325.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 250.0, 250.0, 135.0, 182.0, 150.0, 150.0, 150.0, 208.0, 234.0, 234.0, 208.0, 208.0, 182.0, 234.0, 208.0, 234.0, 234.0, 234.0, 234.0, 335.0, 325.0, 312.0, 156.0, 195.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 20.0, 35.0, 35.0, 35.0, 35.0, 35.0]",5.0,335.0,98.87769784172662
Pizza King,"inAl Manial,Egypt","Pizza, Pasta, Pizza, Italian",https://www.talabat.com/egypt/restaurant/502838/pizza-king--al-manial?aid=7766,155,"[136.0, 60.0, 63.0, 51.0, 137.0, 80.0, 330.0, 710.0, 356.0, 371.0, 363.0, 431.0, 631.0, 993.0, 1016.0, 642.0, 400.0, 477.0, 554.0, 616.0, 862.0, 577.0, 662.0, 723.0, 816.0, 1108.0, 623.0, 731.0, 854.0, 1008.0, 1239.0, 585.0, 662.0, 739.0, 846.0, 1123.0, 330.0, 350.0, 356.0, 478.0, 710.0, 356.0, 371.0, 363.0, 431.0, 631.0, 993.0, 1016.0, 331.0, 642.0, 251.0, 359.0, 336.0, 433.0, 400.0, 477.0, 554.0, 616.0, 862.0, 577.0, 662.0, 723.0, 816.0, 1108.0, 623.0, 731.0, 854.0, 1008.0, 1239.0, 585.0, 662.0, 739.0, 846.0, 1123.0, 165.0, 165.0, 188.0, 171.0, 103.0, 103.0, 160.0, 154.0, 154.0, 148.0, 143.0, 143.0, 143.0, 137.0, 60.0, 74.0, 74.0, 68.0, 80.0, 80.0, 63.0, 137.0, 91.0, 137.0, 63.0, 63.0, 40.0, 51.0, 136.0, 57.0, 46.0, 23.0, 19.0, 17.0, 17.0, 17.0, 14.0, 17.0, 80.0, 74.0, 80.0, 80.0, 29.0, 33.0, 33.0, 33.0, 52.0, 27.0]",14.0,1239.0,406.22131147540983
Amir El Domiaty,"inGiza,Egypt","Pies, Beverages, Bakery & Pastry, Arabic sweets, Cakes, bakery & pastry, Ice cream, Pizza, Pizza, Desserts, Breakfast",https://www.talabat.com/egypt/restaurant/510270/amir-el-domiaty-giza?aid=7766,236,"[69.0, 149.0, 107.0, 249.55, 189.0, 199.0, 230.0, 780.0, 75.0, 50.0, 47.65, 61.45, 81.51, 363.0, 75.24, 75.24, 186.85, 31.35, 36.37, 43.89, 56.25, 68.75, 35.0, 35.0, 13.0, 57.0, 69.0, 399.0, 739.0, 477.0, 688.0, 621.0, 688.0, 738.0, 438.0, 941.0, 602.0, 438.0, 751.0, 1378.0, 865.0, 1116.0, 1191.0, 351.0, 564.0, 495.0, 621.0, 690.0, 865.0, 49.0, 69.0, 69.0, 107.0, 107.0, 150.0, 154.0, 181.0, 195.0, 195.0, 207.0, 169.0, 175.5, 182.0, 194.0, 69.0, 165.0, 157.0, 207.0, 157.0, 56.0, 56.0, 56.0, 69.0, 19.0, 107.0, 94.0, 207.0, 119.0, 149.0, 107.0, 99.0, 99.0, 99.0, 59.0, 49.0, 155.0, 155.0, 149.0, 149.0, 369.0, 249.55, 281.0, 299.0, 494.0, 288.0, 288.0, 281.0, 369.0, 350.0, 688.0, 281.0, 369.0, 244.0, 244.0, 244.0, 189.0, 199.0, 230.0, 780.0, 75.0, 50.0, 56.0, 47.65, 61.45, 81.51, 363.0, 75.24, 75.24, 186.85, 31.35, 36.37, 43.89, 56.25, 68.75, 35.0, 35.0, 13.0, 57.0, 69.0, 399.0, 739.0, 477.0, 688.0, 621.0, 688.0, 738.0, 1187.5, 438.0, 941.0, 602.0, 438.0, 751.0, 1378.0, 865.0, 1116.0, 1191.0, 351.0, 564.0, 495.0, 621.0, 690.0, 865.0, 49.0, 69.0, 69.0, 107.0, 107.0, 150.0, 154.0, 181.0, 195.0, 195.0, 207.0, 169.0, 175.5, 182.0, 194.0, 69.0, 165.0, 157.0, 207.0, 157.0, 56.0, 56.0, 56.0, 69.0, 19.0, 107.0, 94.0, 207.0, 119.0]",13.0,1378.0,292.4845303867403
Awlad Ali,"inShobra,Egypt","Fast Food, Pasta, Crepes, Sandwiches, Pizza",https://www.talabat.com/egypt/restaurant/685459/awlad-ali-pizza-shobra--rod-el-farg?aid=7766,189,"[30.0, 145.0, 120.0, 90.0, 100.0, 100.0, 120.0, 145.0, 160.0, 145.0, 145.0, 160.0, 135.0, 145.0, 145.0, 160.0, 160.0, 145.0, 160.0, 160.0, 145.0, 150.0, 175.0, 230.0, 160.0, 130.0, 145.0, 145.0, 130.0, 145.0, 145.0, 145.0, 150.0, 145.0, 145.0, 155.0, 145.0, 148.2, 150.0, 153.9, 150.0, 153.9, 153.9, 148.2, 153.9, 159.6, 153.9, 159.6, 159.6, 153.9, 142.5, 145.0, 142.5, 135.0, 125.0, 148.2, 153.9, 153.9, 125.0, 153.9, 136.8, 159.6, 125.0, 45.0, 45.0, 30.0, 30.0, 60.0, 40.0, 45.0, 45.0, 50.0, 50.0, 45.0, 85.0, 100.0, 95.0, 95.0, 95.0, 250.0, 50.0, 25.0, 45.0, 25.0, 25.0, 45.0, 65.0, 65.0, 65.0]",25.0,250.0,120.39213483146067
Bear`s Beans,"inAl Manial,Egypt","coffee & tea, bakery & pastry, Beverages",https://www.talabat.com/egypt/restaurant/608917/bears-beans-al-manial?aid=7766,130,"[120.0, 105.0, 130.0, 175.0, 120.0, 175.0, 175.0, 175.0, 175.0, 185.0, 185.0, 175.0, 175.0, 185.0, 175.0, 175.0, 175.0, 185.0, 175.0, 175.0, 175.0, 200.0, 265.0, 275.0, 270.0, 275.0, 310.0, 260.0, 260.0, 275.0, 310.0, 275.0, 310.0, 280.0, 280.0, 310.0, 115.0, 135.0, 135.0, 150.0, 150.0, 165.0, 165.0, 115.0, 165.0, 155.0, 145.0, 155.0, 165.0, 165.0, 165.0, 165.0, 280.0, 230.0, 105.0, 135.0, 125.0, 160.0, 150.0, 170.0, 180.0, 150.0, 145.0, 60.0, 165.0, 165.0, 165.0, 175.0, 165.0, 155.0, 155.0, 105.0, 95.0, 95.0, 115.0, 125.0, 125.0, 95.0, 105.0, 105.0, 115.0, 95.0, 120.0, 105.0, 125.0, 105.0, 105.0, 90.0, 90.0, 75.0, 95.0, 130.0, 120.0, 125.0, 120.0, 155.0, 120.0, 130.0, 130.0, 185.0, 185.0, 185.0, 125.0, 125.0, 165.0, 165.0, 115.0, 115.0, 145.0, 145.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 145.0, 195.0, 145.0, 145.0, 145.0, 145.0, 115.0, 750.0, 120.0, 120.0]",60.0,750.0,164.01574803149606
"Farouk PharmaciesinDowntown - Magra El Ouyon,Egypt",Location not found,Cuisines not found,https://www.talabat.com/egypt/pharmacy/752290/farouk-pharmacies-dokki--mohy-el-din-abou-el-ezz?aid=7766,0,[],,,
Makarona Reda,"inDowntown,Egypt","Pasta, Koshary, Sandwiches",https://www.talabat.com/egypt/restaurant/517295/makarona-redadowntown--tahrir?aid=7766,47,"[15.0, 10.0, 150.0, 120.0, 120.0, 120.0, 60.0, 100.0, 60.0, 60.0, 60.0, 80.0, 70.0, 60.0, 15.0, 15.0, 10.0, 10.0, 10.0, 10.0, 15.0, 15.0, 10.0, 30.0, 30.0]",10.0,150.0,50.2
