Hotel Name,Hotel URL,Room type,Number of guests,Price for 5 nights,Your choices
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=25226828_413954141_2_85_0&highlighted_blocks=25226828_413954141_2_85_0&matching_block_id=25226828_413954141_2_85_0&sr_pri_blocks=25226828_413954141_2_85_0__61090&from=searchresults,N/A,Max. people: 1,"EGP 24,155 | EGP 33,816 | EGP 25,363 | EGP 26,571 | EGP 27,175 | EGP 27,779",N/A
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=25226828_413954141_2_85_0&highlighted_blocks=25226828_413954141_2_85_0&matching_block_id=25226828_413954141_2_85_0&sr_pri_blocks=25226828_413954141_2_85_0__61090&from=searchresults,"Superior Pool View Room Select your bed (if available) 2 twin beds and 1 sofa bed 1 sofa bed and 1 queen bed Providing free toiletries, this twin/double room includes a private bathroom with a bath, a shower and a hairdryer. The spacious air-conditioned twin/double room provides a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as pool views. 1 room 35 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior Pool View Room | Select your bed (if available) 2 twin beds and 1 sofa bed 1 sofa bed and 1 queen bed | Select your bed (if available) | 2 twin beds and 1 sofa bed | 2 twin beds and | 2 twin beds | 1 sofa bed | 1 sofa bed and 1 queen bed | 1 sofa bed and | 1 queen bed | Providing free toiletries, this twin/double room includes a private bathroom with a bath, a shower and a hairdryer. The spacious air-conditioned twin/double room provides a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as pool views. | 1 room 35 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 35 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 35 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",Max. people: 2,"EGP 33,173",N/A
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=25226828_413954141_2_85_0&highlighted_blocks=25226828_413954141_2_85_0&matching_block_id=25226828_413954141_2_85_0&sr_pri_blocks=25226828_413954141_2_85_0__61090&from=searchresults,"Superior Sea View Room We have 3 left Select your bed (if available) 2 twin beds and 1 sofa bed 1 full bed and 1 sofa bed Providing free toiletries, this twin/double room includes a private bathroom with a bath, a shower and a hairdryer. The spacious air-conditioned twin/double room provides a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as sea views. 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior Sea View Room | We have 3 left | Select your bed (if available) 2 twin beds and 1 sofa bed 1 full bed and 1 sofa bed | Select your bed (if available) | 2 twin beds and 1 sofa bed | 2 twin beds and | 2 twin beds | 1 sofa bed | 1 full bed and 1 sofa bed | 1 full bed and | 1 full bed | Providing free toiletries, this twin/double room includes a private bathroom with a bath, a shower and a hairdryer. The spacious air-conditioned twin/double room provides a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as sea views. | 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 35 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 35,427",N/A
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=25226828_413954141_2_85_0&highlighted_blocks=25226828_413954141_2_85_0&matching_block_id=25226828_413954141_2_85_0&sr_pri_blocks=25226828_413954141_2_85_0__61090&from=searchresults,"Corner Suite Garden View We have 4 left 1 king bed and 1 sofa bed This spacious suite features 1 bedroom, a seating area and 1 bathroom with a bath and a shower. The air-conditioned suite features a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as garden views. The unit has 2 beds. Private suite 54 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Corner Suite Garden View | We have 4 left | 1 king bed and 1 sofa bed | 1 king bed | 1 sofa bed | This spacious suite features 1 bedroom, a seating area and 1 bathroom with a bath and a shower. The air-conditioned suite features a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as garden views. The unit has 2 beds. | Private suite 54 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Private suite 54 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | Private suite | 54 m² | Garden view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 36,232",N/A
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=25226828_413954141_2_85_0&highlighted_blocks=25226828_413954141_2_85_0&matching_block_id=25226828_413954141_2_85_0&sr_pri_blocks=25226828_413954141_2_85_0__61090&from=searchresults,"Corner Suite Pool View We have 3 left 1 king bed and 1 sofa bed This spacious suite comes with 1 bedroom, a seating area and 1 bathroom with a bath and a shower. The air-conditioned suite features a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as pool views. The unit has 2 beds. Private suite 54 m² Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Corner Suite Pool View | We have 3 left | 1 king bed and 1 sofa bed | 1 king bed | 1 sofa bed | This spacious suite comes with 1 bedroom, a seating area and 1 bathroom with a bath and a shower. The air-conditioned suite features a flat-screen TV with streaming services, a mini-bar, a tea and coffee maker, a wardrobe as well as pool views. The unit has 2 beds. | Private suite 54 m² Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Private suite 54 m² Pool view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | Private suite | 54 m² | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 37,038",N/A
Traveller Namma bay,https://www.booking.com/hotel/eg/traveller-namma-bay.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=1359151102_418544028_2_0_0&highlighted_blocks=1359151102_418544028_2_0_0&matching_block_id=1359151102_418544028_2_0_0&sr_pri_blocks=1359151102_418544028_2_0_0__16500&from=searchresults,Studio We have 2 left 2 twin beds Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar Hot tub Towels Linens TV Heating Kitchenette Electric kettle Oven Clothes rack Toilet paper | Studio | We have 2 left | 2 twin beds | Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar Hot tub Towels Linens TV Heating Kitchenette Electric kettle Oven Clothes rack Toilet paper | Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar | Entire studio | 32 m² | Private kitchenette | Private bathroom | Balcony | View | Air conditioning | Flat-screen TV | Terrace | Minibar | Hot tub Towels Linens TV Heating Kitchenette Electric kettle Oven Clothes rack Toilet paper | Hot tub | Towels | Linens | TV | Heating | Kitchenette | Electric kettle | Oven | Clothes rack | Toilet paper,N/A,"EGP 8,699",N/A
Traveller Namma bay,https://www.booking.com/hotel/eg/traveller-namma-bay.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=1359151102_418544028_2_0_0&highlighted_blocks=1359151102_418544028_2_0_0&matching_block_id=1359151102_418544028_2_0_0&sr_pri_blocks=1359151102_418544028_2_0_0__16500&from=searchresults,N/A,Max. people: 1,"EGP 7,829 | EGP 8,303",N/A
Traveller Namma bay,https://www.booking.com/hotel/eg/traveller-namma-bay.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=1359151102_418544028_2_0_0&highlighted_blocks=1359151102_418544028_2_0_0&matching_block_id=1359151102_418544028_2_0_0&sr_pri_blocks=1359151102_418544028_2_0_0__16500&from=searchresults,King Studio We have 1 left 1 queen bed Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar More | King Studio | We have 1 left | 1 queen bed | Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar More | Entire studio 32 m² Private kitchenette Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Minibar | Entire studio | 32 m² | Private kitchenette | Private bathroom | Balcony | View | Air conditioning | Flat-screen TV | Terrace | Minibar | More,N/A,"EGP 9,226",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,Classic Queen Room with Partial Sea View 1 queen bed The room is furnished in the arabesque style and features a private balcony with partial sea views. 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Tile/Marble floor Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Dryer Wardrobe or closet Clothes rack Toilet paper | Classic Queen Room with Partial Sea View | 1 queen bed | The room is furnished in the arabesque style and features a private balcony with partial sea views. | 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Tile/Marble floor Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Dryer Wardrobe or closet Clothes rack Toilet paper | 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 24 m² | Balcony | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Tile/Marble floor Telephone Tea/Coffee maker Hairdryer Electric kettle Wake-up service Dryer Wardrobe or closet Clothes rack Toilet paper | Free toiletries | Safe | Toilet | Bathtub or shower | Towels | Linens | Socket near the bed | Tile/Marble floor | Telephone | Tea/Coffee maker | Hairdryer | Electric kettle | Wake-up service | Dryer | Wardrobe or closet | Clothes rack | Toilet paper,N/A,"EGP 28,917",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,N/A,Max. people: 1,"EGP 33,767 | EGP 35,459 | EGP 40,310 | EGP 42,819 | EGP 47,669 | EGP 27,691 | EGP 30,962 | EGP 32,541 | EGP 34,642 | EGP 35,813 | EGP 39,493 | EGP 42,629 | EGP 43,995 | EGP 49,989 | EGP 50,537 | EGP 57,897 | EGP 34,861 | EGP 38,132 | EGP 41,812 | EGP 42,769 | EGP 46,040 | EGP 49,720 | EGP 43,684 | EGP 45,840 | EGP 51,043 | EGP 52,383 | EGP 59,742 | EGP 35,915 | EGP 39,187 | EGP 42,867 | EGP 44,614 | EGP 47,886 | EGP 51,565 | EGP 55,229 | EGP 58,493 | EGP 62,589 | EGP 65,035 | EGP 72,395 | EGP 47,461 | EGP 50,732 | EGP 54,412 | EGP 57,267 | EGP 60,538 | EGP 64,218 | EGP 83,013 | EGP 90,373 | EGP 94,870 | EGP 101,412 | EGP 108,772 | EGP 75,245 | EGP 78,516 | EGP 82,196 | EGP 93,644 | EGP 96,915 | EGP 100,595 | EGP 172,953 | EGP 180,313 | EGP 207,427 | EGP 213,969 | EGP 221,329 | EGP 165,185 | EGP 168,456 | EGP 172,136 | EGP 206,201 | EGP 209,472 | EGP 213,152",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,Classic Twin Room with Partial Sea View 2 twin beds This room is furnished in Arabesque style and features a private balcony with partial sea view. 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Classic Twin Room with Partial Sea View | 2 twin beds | This room is furnished in Arabesque style and features a private balcony with partial sea view. | 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 24 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 24 m² | Balcony | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,N/A,"EGP 28,917",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,"Deluxe Double Room 1 queen bed Providing free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. The quadruple room provides air conditioning, a mini-bar, a tea and coffee maker, a wardrobe, as well as a flat-screen TV. The unit offers 1 bed. 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Deluxe Double Room | 1 queen bed | Providing free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. The quadruple room provides air conditioning, a mini-bar, a tea and coffee maker, a wardrobe, as well as a flat-screen TV. The unit offers 1 bed. | 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 30 m² | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 36,087",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,"Deluxe Twin Room 2 twin beds Providing free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. The air-conditioned quadruple room provides a flat-screen TV, a mini-bar, a tea and coffee maker and a wardrobe. The unit offers 2 beds. 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Deluxe Twin Room | 2 twin beds | Providing free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. The air-conditioned quadruple room provides a flat-screen TV, a mini-bar, a tea and coffee maker and a wardrobe. The unit offers 2 beds. | 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 30 m² View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 30 m² | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 36,087",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,"Superior Twin Room 2 twin beds Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. This quadruple room features air conditioning, a mini-bar, a flat-screen TV and a balcony. The unit offers 2 beds. 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior Twin Room | 2 twin beds | Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. This quadruple room features air conditioning, a mini-bar, a flat-screen TV and a balcony. The unit offers 2 beds. | 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 35 m² | Balcony | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 37,141",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,"Superior King Room 1 king bed Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. Boasting a balcony, this quadruple room also offers air conditioning, a mini-bar and a flat-screen TV. The unit has 1 bed. 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior King Room | 1 king bed | Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a shower and a hairdryer. Boasting a balcony, this quadruple room also offers air conditioning, a mini-bar and a flat-screen TV. The unit has 1 bed. | 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 35 m² Balcony View Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 35 m² | Balcony | View | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 37,141",N/A
Movenpick Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqucgdAGwAIB0gIkNTA0ZGQ2YjEtNjRkMS00ZGUxLTg5ODktMGJiYWE2OTg3NzJj2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6b5c41d5ca59009a&srepoch=1778404912&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__54850&from_sustainable_property_sr=1&from=searchresults,"Superior Double Room with Sea View 1 queen bed The quadruple room offers air conditioning, a mini-bar, a balcony with sea views as well as a private bathroom boasting a shower. The unit has 1 bed. 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior Double Room with Sea View | 1 queen bed | The quadruple room offers air conditioning, a mini-bar, a balcony with sea views as well as a private bathroom boasting a shower. The unit has 1 bed. | 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 35 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 35 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",N/A,"EGP 37,141",N/A
